customer_id,age,tenure_months,monthly_charges,num_support_calls,num_late_payments,avg_monthly_spend,gender_male,contract_monthly,contract_one_year,contract_two_year,label
1695,67,62,28.48,2,2,28.48,1,1,0,0,0
1696,40,44,39.22,2,1,39.22,1,1,0,0,1
1697,36,49,69.94,1,1,69.94,1,1,0,0,0
1698,21,24,33.64,3,1,33.64,1,0,1,0,0
1699,69,6,119.07,2,0,119.07,1,0,0,1,0
1700,63,52,119.76,1,0,119.76,0,0,1,0,0
1701,77,27,33.03,4,1,33.03,0,0,1,0,0
1702,62,16,100.05,3,1,100.05,1,1,0,0,0
1703,71,32,51.34,1,1,51.34,0,0,0,1,0
1704,48,34,113.38,3,1,113.38,1,1,0,0,0
1705,66,59,87.82,1,3,87.82000000000001,0,1,0,0,1
1706,50,61,79.02,2,1,79.02000000000001,1,0,1,0,0
1707,30,42,35.0,1,2,35.0,0,1,0,0,1
1708,58,36,104.86,0,1,104.86,0,1,0,0,1
1709,29,10,38.89,4,0,38.89,0,1,0,0,0
1710,78,54,78.4,2,1,78.4,1,0,1,0,0
1711,28,28,97.42,2,2,97.42,0,0,1,0,0
1712,74,2,103.74,1,1,103.74,0,0,1,0,1
1713,43,66,94.76,1,0,94.75999999999999,1,0,1,0,0
1714,35,35,69.02,1,0,69.02,0,1,0,0,1
1715,46,34,98.71,3,2,98.71,1,0,1,0,1
1716,65,47,77.27,4,1,77.27,1,1,0,0,0
1717,28,6,99.78,1,0,99.77999999999999,0,1,0,0,1
1718,37,60,47.4,0,0,47.4,0,0,1,0,0
1719,39,70,59.78,2,1,59.78000000000001,0,0,0,1,0
1720,43,62,96.95,0,1,96.94999999999999,1,1,0,0,1
1721,38,36,27.75,0,0,27.75,0,0,1,0,0
1722,57,71,118.18,1,0,118.18,0,0,0,1,1
1723,47,61,106.2,3,1,106.2,1,0,1,0,0
1724,48,19,94.4,3,0,94.39999999999999,0,1,0,0,1
1725,67,53,33.37,1,2,33.37,1,0,1,0,0
1726,50,21,46.74,1,0,46.739999999999995,0,0,0,1,0
1727,71,47,94.91,2,2,94.91000000000001,0,0,1,0,1
1728,58,41,64.57,1,1,64.57,1,0,0,1,1
1729,37,7,32.68,1,1,32.68,1,1,0,0,1
1730,47,41,82.86,1,1,82.86,0,0,1,0,0
1731,79,53,28.55,1,1,28.55,1,1,0,0,0
1732,68,13,86.15,1,1,86.15,0,1,0,0,0
1733,46,20,74.15,2,4,74.15,1,0,0,1,0
1734,68,11,110.07,2,2,110.07,1,1,0,0,0
1735,53,70,62.89,0,0,62.89,0,1,0,0,0
1736,41,67,99.3,0,0,99.30000000000001,0,1,0,0,0
1737,77,34,81.12,1,1,81.12,1,0,1,0,1
1738,57,49,45.37,1,2,45.370000000000005,0,1,0,0,0
1739,48,34,96.13,3,0,96.13,0,0,0,1,0
1740,21,41,44.67,1,2,44.67,1,1,0,0,1
1741,24,50,50.79,2,2,50.79,0,0,0,1,0
1742,46,55,71.98,6,1,71.98,1,1,0,0,0
1743,49,40,25.68,2,2,25.68,1,0,1,0,0
1744,32,49,108.15,3,1,108.15,1,1,0,0,0
1745,61,32,70.15,4,0,70.15,0,1,0,0,1
1746,45,11,55.01,2,1,55.01,1,1,0,0,1
1747,25,46,112.27,5,1,112.27,0,0,0,1,0
1748,59,71,92.62,1,1,92.62,0,0,1,0,1
1749,22,23,20.92,0,0,20.92,0,1,0,0,0
1750,50,41,118.63,2,2,118.63,0,1,0,0,0
1751,30,51,90.6,0,1,90.60000000000001,1,0,1,0,1
1752,49,54,80.77,2,1,80.77,0,0,0,1,0
1753,63,51,76.7,1,0,76.7,0,0,1,0,0
1754,70,71,24.85,1,0,24.849999999999998,0,1,0,0,1
1755,19,14,29.27,3,1,29.27,0,0,0,1,0
1756,31,60,83.55,2,1,83.55,0,1,0,0,1
1757,38,51,50.46,1,1,50.46,1,0,1,0,0
1758,69,33,62.58,5,2,62.58,1,1,0,0,1
1759,53,13,102.35,2,1,102.35,1,0,1,0,0
1760,20,7,57.82,2,5,57.82,0,0,1,0,1
1761,50,14,74.93,2,2,74.92999999999999,0,0,1,0,0
1762,46,39,84.23,0,2,84.22999999999999,1,1,0,0,1
1763,58,45,99.24,4,0,99.24000000000001,1,0,1,0,0
1764,60,45,119.87,2,3,119.86999999999999,0,0,0,1,1
1765,39,38,57.38,3,3,57.38,1,1,0,0,0
1766,52,43,115.04,2,0,115.04,1,1,0,0,0
1767,65,17,60.58,3,0,60.57999999999999,0,1,0,0,0
1768,29,65,91.38,0,2,91.38,1,0,0,1,0
1769,33,43,88.34,4,3,88.34,1,1,0,0,1
1770,27,57,55.71,1,2,55.709999999999994,1,0,0,1,0
1771,53,19,56.84,1,1,56.84,1,1,0,0,1
1772,73,55,62.15,1,1,62.15,0,1,0,0,1
1773,25,32,97.0,7,1,97.0,0,0,1,0,1
1774,50,36,59.99,5,0,59.989999999999995,0,1,0,0,1
1775,66,56,53.75,0,5,53.75,1,1,0,0,1
1776,51,57,106.61,0,0,106.61000000000001,1,1,0,0,0
1777,69,61,88.84,4,2,88.84,0,0,0,1,0
1778,51,59,48.58,3,0,48.58,0,1,0,0,1
1779,26,36,52.29,4,1,52.29,0,1,0,0,0
1780,54,66,94.26,4,2,94.25999999999999,1,1,0,0,0
1781,21,64,25.15,1,5,25.15,0,0,0,1,1
1782,29,56,55.03,4,0,55.029999999999994,1,1,0,0,1
1783,27,3,76.84,2,0,76.84,0,1,0,0,0
1784,37,16,112.46,0,1,112.46,1,0,1,0,1
1785,71,67,86.98,2,1,86.98,1,0,0,1,1
1786,43,56,70.38,1,2,70.38000000000001,1,0,1,0,0
1787,23,64,24.09,3,1,24.09,1,1,0,0,0
1788,56,35,105.29,1,2,105.29,1,0,1,0,1
1789,48,68,27.47,2,0,27.47,1,1,0,0,0
1790,49,33,35.55,3,2,35.550000000000004,0,0,1,0,0
1791,64,28,81.25,1,3,81.25,0,0,0,1,0
1792,59,65,74.88,4,0,74.88,1,1,0,0,0
1793,52,51,89.21,5,0,89.21,1,1,0,0,0
1794,33,61,68.17,2,0,68.17,1,0,1,0,0
1795,25,22,33.35,1,3,33.35,0,1,0,0,1
1796,55,50,94.52,0,0,94.52,0,1,0,0,1
1797,42,3,68.8,2,0,68.8,1,0,1,0,0
1798,37,26,76.23,2,2,76.23,0,1,0,0,0
1799,41,19,51.91,2,1,51.91,0,1,0,0,0
1800,58,36,92.62,0,3,92.62,0,0,1,0,0
1801,46,35,36.21,3,2,36.21,0,1,0,0,1
1802,37,0,72.48,1,0,0.0,0,1,0,0,0
1803,33,30,92.91,2,0,92.91000000000001,1,0,1,0,0
1804,51,55,51.67,4,1,51.67,1,1,0,0,0
1805,65,34,119.07,1,1,119.07000000000001,1,0,1,0,0
1806,46,28,20.34,2,0,20.34,0,1,0,0,0
1807,36,36,79.77,2,2,79.77,0,1,0,0,0
1808,34,21,65.62,1,0,65.62,0,1,0,0,1
1809,42,29,40.37,2,1,40.37,1,0,1,0,0
1810,22,17,38.18,3,2,38.18,0,0,1,0,0
1811,78,6,111.62,2,0,111.62,1,1,0,0,0
1812,58,31,44.17,1,0,44.17,1,1,0,0,0
1813,65,36,72.85,2,1,72.85,1,0,1,0,0
1814,77,24,28.07,1,1,28.069999999999997,0,0,0,1,0
1815,69,61,84.88,3,1,84.88000000000001,0,1,0,0,1
1816,70,38,111.1,2,0,111.10000000000001,0,1,0,0,0
1817,28,48,65.32,1,1,65.32000000000001,1,0,1,0,0
1818,76,30,31.57,0,2,31.57,1,0,1,0,0
1819,44,15,26.73,1,0,26.73,1,0,1,0,0
1820,48,68,27.43,2,1,27.43,1,0,1,0,0
1821,54,0,59.66,2,0,0.0,0,0,0,1,0
1822,30,66,47.11,1,1,47.11000000000001,1,0,1,0,0
1823,73,2,54.98,1,1,54.98,1,1,0,0,0
1824,46,49,78.31,1,0,78.31,0,1,0,0,0
1825,64,11,91.61,3,0,91.61,0,0,1,0,0
1826,69,47,62.7,1,0,62.7,1,1,0,0,1
1827,53,37,69.34,2,1,69.34,1,1,0,0,0
1828,48,12,86.07,3,1,86.07,0,1,0,0,0
1829,18,42,33.05,2,2,33.05,1,1,0,0,1
1830,36,50,28.57,3,0,28.57,1,0,0,1,0
1831,40,39,79.1,2,1,79.10000000000001,0,0,0,1,0
1832,23,43,91.59,1,3,91.59,1,0,0,1,0
1833,69,67,43.14,2,2,43.14,1,0,1,0,0
1834,62,10,70.21,2,0,70.21000000000001,0,0,1,0,0
1835,54,4,112.02,2,2,112.02,0,1,0,0,1
1836,21,57,73.38,5,2,73.38,0,0,1,0,0
1837,50,21,35.84,0,3,35.839999999999996,1,0,0,1,1
1838,42,54,116.12,1,0,116.11999999999999,1,1,0,0,1
1839,72,55,99.4,1,4,99.4,1,0,0,1,1
1840,71,7,34.99,2,0,34.99,0,1,0,0,0
1841,45,61,43.58,2,0,43.58,0,0,0,1,1
1842,67,21,46.07,9,0,46.07,1,0,0,1,0
1843,33,46,97.3,2,1,97.3,0,0,0,1,1
1844,49,18,49.56,1,1,49.56,0,0,1,0,0
1845,54,70,99.62,1,1,99.61999999999999,1,1,0,0,0
1846,59,3,27.01,1,2,27.01,0,0,1,0,0
1847,40,25,80.26,4,0,80.26,0,0,1,0,0
1848,47,14,26.23,3,1,26.23,0,0,1,0,0
1849,32,48,48.47,0,1,48.47,1,0,1,0,1
1850,74,55,117.74,5,1,117.74,0,0,0,1,1
1851,36,24,44.35,1,1,44.35,0,1,0,0,0
1852,79,47,81.36,2,1,81.36,0,0,0,1,0
1853,48,22,95.9,0,1,95.9,0,1,0,0,1
1854,25,7,38.47,3,0,38.470000000000006,1,0,0,1,1
1855,74,44,93.6,1,1,93.6,1,0,1,0,0
1856,59,26,110.32,4,2,110.32000000000001,1,0,1,0,1
1857,51,6,61.39,1,1,61.38999999999999,1,0,1,0,1
1858,20,21,101.73,1,3,101.72999999999999,0,0,1,0,0
1859,47,25,21.43,2,3,21.43,1,1,0,0,1
1860,25,37,20.34,2,1,20.34,1,0,0,1,0
1861,29,30,80.47,4,1,80.47,1,0,1,0,1
1862,24,55,79.35,1,0,79.35,0,0,0,1,0
1863,32,13,47.82,3,0,47.82,0,1,0,0,0
1864,37,10,71.84,1,2,71.84,0,0,0,1,0
1865,70,71,109.75,4,1,109.75,0,0,1,0,1
1866,32,21,98.17,3,1,98.17,0,0,1,0,0
1867,49,8,49.07,4,0,49.07,0,1,0,0,0
1868,61,32,116.95,1,2,116.95,1,0,0,1,1
1869,35,63,55.02,4,0,55.02,1,1,0,0,0
1870,44,65,98.16,2,0,98.16,1,1,0,0,1
1871,20,63,20.68,2,1,20.68,1,1,0,0,0
1872,44,51,24.15,3,1,24.150000000000002,0,1,0,0,1
1873,41,15,102.45,3,2,102.45,0,1,0,0,0
1874,79,15,85.96,2,1,85.96000000000001,0,1,0,0,1
1875,63,17,60.6,4,0,60.6,1,0,0,1,1
1876,74,52,85.31,2,0,85.31,1,1,0,0,0
1877,40,18,46.77,2,0,46.77,1,1,0,0,0
1878,33,23,103.27,4,2,103.27,1,1,0,0,1
1879,70,63,31.85,1,1,31.849999999999998,1,1,0,0,1
1880,79,65,86.55,2,1,86.55,0,0,1,0,1
1881,33,53,51.8,3,0,51.800000000000004,0,1,0,0,0
1882,60,53,33.13,3,0,33.13,1,0,1,0,0
1883,65,49,84.57,1,3,84.57000000000001,0,1,0,0,1
1884,19,59,89.24,2,1,89.24,1,0,0,1,0
1885,72,71,113.67,2,1,113.67,1,1,0,0,1
1886,29,49,90.75,2,2,90.75,0,0,0,1,1
1887,32,13,60.59,1,0,60.589999999999996,0,0,1,0,0
1888,74,22,33.97,4,0,33.97,0,1,0,0,1
1889,50,64,80.69,1,1,80.69,0,0,1,0,0
1890,73,13,42.47,3,2,42.47,1,1,0,0,0
1891,37,4,66.89,1,1,66.89,0,0,1,0,0
1892,43,65,59.29,1,1,59.29,1,0,1,0,0
1893,35,65,110.88,1,2,110.88,1,1,0,0,1
1894,77,25,113.34,3,1,113.34,0,1,0,0,0
1895,30,59,117.13,0,0,117.13,1,1,0,0,1
1896,46,18,103.78,0,2,103.78,0,1,0,0,1
1897,69,34,101.11,1,2,101.11,0,1,0,0,1
1898,52,68,117.52,1,2,117.52,0,0,1,0,0
1899,49,0,56.71,0,0,0.0,0,1,0,0,1
1900,21,57,115.64,2,0,115.63999999999999,0,0,1,0,0
1901,69,42,109.95,2,0,109.94999999999999,0,1,0,0,0
1902,22,61,33.56,1,1,33.56,0,1,0,0,1
1903,24,28,51.18,1,2,51.18,1,1,0,0,0
1904,22,21,107.24,4,1,107.24,1,0,1,0,0
1905,26,30,46.04,5,0,46.04,0,1,0,0,1
1906,66,31,22.02,1,0,22.02,1,0,1,0,0
1907,64,56,49.49,2,3,49.49,0,0,0,1,0
1908,78,25,81.63,3,2,81.63,0,1,0,0,1
1909,63,60,21.94,0,1,21.94,1,0,1,0,0
1910,65,15,87.97,3,0,87.97,1,1,0,0,0
1911,55,23,37.83,3,0,37.83,1,0,0,1,0
1912,71,3,67.9,2,2,67.89999999999999,0,1,0,0,1
1913,67,50,31.67,1,2,31.67,0,1,0,0,1
1914,51,49,40.29,3,0,40.29,1,0,0,1,0
1915,21,64,61.13,5,3,61.13,1,0,1,0,1
1916,78,16,44.09,1,1,44.09,1,0,1,0,0
1917,54,3,50.4,3,1,50.4,0,0,0,1,0
1918,26,45,38.95,1,0,38.95,0,1,0,0,1
1919,61,25,42.2,1,4,42.2,0,0,1,0,0
1920,20,45,65.79,0,2,65.79,1,0,1,0,0
1921,37,5,30.35,0,0,30.35,0,1,0,0,1
1922,50,39,82.91,1,0,82.91,1,0,1,0,0
1923,66,22,118.32,4,2,118.32,1,0,0,1,0
1924,27,43,28.7,1,1,28.7,1,0,1,0,0
1925,38,35,114.59,2,1,114.59,0,0,1,0,0
1926,26,3,117.23,1,2,117.23,1,0,1,0,1
1927,72,40,96.93,4,0,96.92999999999999,0,0,0,1,0
1928,53,16,54.53,3,1,54.53,1,0,1,0,0
1929,70,70,24.31,2,0,24.310000000000002,0,1,0,0,1
1930,34,37,97.99,1,0,97.99000000000001,1,0,0,1,0
1931,74,28,59.61,3,0,59.61,0,0,1,0,0
1932,45,56,40.37,6,2,40.37,0,0,1,0,0
1933,64,38,66.64,4,1,66.64,0,0,1,0,0
1934,42,51,116.75,1,1,116.75,1,1,0,0,0
1935,55,7,29.71,4,1,29.71,0,0,0,1,1
1936,29,49,39.45,1,1,39.449999999999996,0,1,0,0,0
1937,21,19,71.08,4,0,71.08,0,0,0,1,0
1938,63,31,84.26,1,1,84.26,1,1,0,0,0
1939,64,30,91.58,1,1,91.58,0,1,0,0,1
1940,60,62,21.37,1,2,21.37,1,1,0,0,1
1941,68,59,23.92,3,1,23.919999999999998,0,1,0,0,0
1942,65,52,62.73,0,0,62.730000000000004,1,0,0,1,0
1943,18,54,41.65,1,1,41.65,0,1,0,0,0
1944,34,71,77.46,2,1,77.46,1,1,0,0,1
1945,58,30,71.88,6,4,71.88000000000001,0,0,0,1,1
1946,60,18,86.4,2,0,86.4,1,1,0,0,1
1947,74,31,29.75,2,0,29.75,0,0,1,0,0
1948,47,22,77.04,1,2,77.04,1,1,0,0,1
1949,26,47,29.45,2,0,29.450000000000003,1,0,1,0,0
1950,56,38,97.74,2,1,97.74,0,1,0,0,0
1951,53,10,32.72,0,0,32.72,0,0,1,0,0
1952,30,3,34.52,3,2,34.52,0,0,0,1,0
1953,19,7,83.38,0,1,83.38,0,0,1,0,1
1954,28,36,81.08,3,0,81.08,1,0,1,0,0
1955,30,12,100.69,2,2,100.69,1,1,0,0,0
1956,28,10,30.53,1,2,30.53,1,0,0,1,0
1957,38,41,43.21,1,0,43.21,0,1,0,0,0
1958,54,28,73.09,3,0,73.09,0,0,0,1,0
1959,23,32,74.87,1,1,74.87,1,1,0,0,1
1960,77,35,88.82,3,2,88.82,1,1,0,0,1
1961,22,2,21.86,4,0,21.86,1,0,1,0,1
1962,58,42,106.26,2,0,106.26,1,1,0,0,0
1963,23,37,28.36,2,1,28.36,1,0,1,0,0
1964,27,20,115.55,0,1,115.55,0,0,1,0,0
1965,24,28,93.06,5,1,93.05999999999999,0,1,0,0,0
1966,23,67,92.67,2,0,92.67,1,1,0,0,1
1967,38,57,36.02,1,2,36.019999999999996,1,0,1,0,0
1968,79,30,46.76,1,1,46.76,0,0,1,0,0
1969,47,68,116.26,1,1,116.26,1,1,0,0,1
1970,71,14,88.22,5,1,88.22,1,1,0,0,0
1971,38,11,62.72,4,0,62.72,1,1,0,0,1
1972,34,16,39.79,3,1,39.79,0,1,0,0,0
1973,71,14,52.25,2,1,52.25,1,0,1,0,0
1974,78,16,20.25,4,1,20.25,1,0,0,1,0
1975,74,52,30.91,1,1,30.91,0,1,0,0,0
1976,35,53,28.0,0,1,28.0,1,0,1,0,0
1977,75,58,82.16,4,3,82.16,1,0,1,0,0
1978,65,57,97.96,5,0,97.96000000000001,0,1,0,0,0
1979,66,41,37.52,1,1,37.519999999999996,0,1,0,0,0
1980,24,21,85.2,2,1,85.2,0,1,0,0,0
1981,33,65,105.21,2,2,105.21,0,1,0,0,0
1982,67,3,109.55,5,0,109.55,0,0,0,1,0
1983,45,65,59.04,1,1,59.04,0,1,0,0,1
1984,20,3,24.65,0,0,24.650000000000002,1,1,0,0,0
1985,69,68,31.7,0,2,31.7,0,0,0,1,0
1986,22,18,47.08,2,2,47.080000000000005,0,1,0,0,0
1987,54,52,104.73,1,2,104.73,1,1,0,0,0
1988,32,15,40.54,0,1,40.54,0,1,0,0,0
1989,60,48,114.22,2,2,114.22000000000001,0,0,1,0,0
1990,53,12,46.68,2,0,46.68,1,0,1,0,0
1991,50,60,49.7,1,0,49.7,1,0,0,1,0
1992,21,2,95.52,1,1,95.52,0,1,0,0,0
1993,78,39,68.38,1,0,68.38000000000001,0,1,0,0,0
1994,78,71,48.61,2,0,48.61,1,1,0,0,0
1995,56,4,98.61,4,0,98.61,1,1,0,0,1
1996,56,8,59.85,3,2,59.85,0,1,0,0,1
1997,58,40,95.11,0,2,95.11,0,1,0,0,1
1998,40,9,98.14,3,2,98.14,1,1,0,0,1
1999,70,20,22.82,2,1,22.82,0,1,0,0,1
2000,66,24,111.1,2,1,111.10000000000001,1,0,1,0,0
2001,69,21,86.62,1,2,86.62,1,0,1,0,0
2002,38,25,51.4,0,0,51.4,0,1,0,0,1
2003,78,51,76.88,2,1,76.88,1,1,0,0,1
2004,40,30,43.42,3,0,43.419999999999995,0,0,0,1,0
2005,24,59,90.39,0,0,90.39,1,0,1,0,0
2006,70,3,24.5,3,2,24.5,0,1,0,0,0
2007,61,40,112.65,1,1,112.65,0,0,1,0,0
2008,54,69,102.31,6,1,102.31,0,1,0,0,1
2009,61,42,62.61,0,1,62.61,1,1,0,0,0
2010,32,17,115.54,2,2,115.54,1,1,0,0,1
2011,33,16,113.03,2,1,113.03,1,0,1,0,0
2012,24,15,115.6,3,0,115.6,1,0,0,1,0
2013,77,48,108.59,2,0,108.58999999999999,1,1,0,0,0
2014,77,21,101.65,1,2,101.65,1,0,1,0,0
2015,41,69,86.88,2,0,86.88000000000001,1,0,1,0,0
2016,67,51,43.91,5,4,43.91,0,0,1,0,1
2017,70,66,64.07,2,2,64.07,1,0,0,1,0
2018,72,34,86.3,1,1,86.3,1,1,0,0,0
2019,61,61,110.0,5,1,110.0,1,1,0,0,1
2020,37,24,88.99,3,2,88.99000000000001,0,1,0,0,1
2021,79,2,72.88,0,4,72.88,1,0,1,0,0
2022,32,12,78.51,3,0,78.51,1,0,1,0,0
2023,19,57,100.15,2,0,100.15,1,1,0,0,0
2024,50,44,109.82,0,0,109.82,1,1,0,0,0
2025,38,6,105.45,2,0,105.45,1,0,0,1,0
2026,29,2,28.58,1,1,28.58,0,0,0,1,1
2027,78,12,111.05,3,2,111.05,1,1,0,0,0
2028,78,67,23.38,1,1,23.38,0,0,0,1,0
2029,66,7,64.24,6,3,64.24,1,0,0,1,1
2030,37,2,59.79,2,0,59.79,1,0,0,1,1
2031,75,39,49.8,2,2,49.800000000000004,1,1,0,0,0
2032,72,56,36.5,4,0,36.5,1,0,0,1,0
2033,29,28,50.76,4,0,50.76,0,1,0,0,0
2034,59,65,54.07,2,0,54.07,0,1,0,0,0
2035,38,23,45.13,2,0,45.13,1,0,0,1,0
2036,27,40,85.85,2,0,85.85,0,1,0,0,1
2037,55,57,25.64,3,1,25.64,0,1,0,0,0
2038,53,32,25.86,3,1,25.86,1,0,1,0,0
2039,79,19,72.56,1,1,72.56,0,1,0,0,0
2040,53,0,37.61,3,3,0.0,1,0,0,1,0
2041,18,4,119.95,1,0,119.95,1,0,1,0,1
2042,22,43,78.74,4,0,78.74000000000001,1,1,0,0,0
2043,60,44,56.37,1,3,56.370000000000005,1,0,1,0,0
2044,71,34,101.33,2,0,101.33,0,1,0,0,0
2045,28,47,35.92,2,2,35.92,0,0,1,0,0
2046,28,38,100.33,2,2,100.33,1,1,0,0,1
2047,70,21,85.25,2,1,85.25,1,1,0,0,0
2048,69,58,21.46,2,1,21.46,1,1,0,0,0
2049,41,39,57.69,2,0,57.69,0,1,0,0,0
2050,39,48,110.88,1,1,110.88,0,0,1,0,0
2051,35,16,95.55,1,2,95.55,1,0,1,0,0
2052,78,62,34.58,2,0,34.58,0,1,0,0,0
2053,32,22,41.31,2,0,41.31,1,1,0,0,0
2054,39,18,69.45,0,2,69.44999999999999,0,1,0,0,1
2055,25,2,60.63,3,2,60.63,1,1,0,0,1
2056,60,28,103.35,1,2,103.35000000000001,0,1,0,0,0
2057,30,63,81.4,2,0,81.39999999999999,0,1,0,0,1
2058,57,40,40.2,3,1,40.2,0,0,0,1,0
2059,26,60,117.7,3,1,117.7,1,0,1,0,0
2060,72,39,78.01,2,2,78.00999999999999,1,0,0,1,0
2061,62,19,116.02,4,0,116.02000000000001,1,0,1,0,0
2062,70,71,86.8,4,2,86.8,0,0,1,0,0
2063,61,28,59.37,1,2,59.37,1,1,0,0,0
2064,72,8,38.28,4,0,38.28,0,1,0,0,0
2065,32,38,65.65,2,2,65.64999999999999,0,1,0,0,0
2066,31,31,114.11,4,1,114.11,1,0,1,0,0
2067,58,48,101.89,2,2,101.89,1,0,1,0,0
2068,52,2,22.05,4,2,22.05,0,0,1,0,1
2069,77,10,118.43,1,0,118.42999999999999,0,0,1,0,0
2070,24,15,96.88,2,1,96.88000000000001,1,1,0,0,0
2071,75,14,75.15,2,1,75.14999999999999,0,1,0,0,1
2072,43,32,47.8,4,1,47.8,1,0,1,0,0
2073,54,0,59.72,2,1,0.0,1,0,0,1,1
2074,49,62,70.46,1,4,70.46000000000001,0,0,1,0,0
2075,47,47,21.57,2,1,21.57,1,0,0,1,0
2076,47,12,86.39,4,0,86.39,1,1,0,0,1
2077,70,2,94.19,3,0,94.19,0,0,1,0,0
2078,20,38,76.39,1,3,76.39,1,1,0,0,0
2079,72,38,110.14,1,5,110.13999999999999,0,1,0,0,1
2080,33,62,51.83,3,1,51.83,1,1,0,0,1
2081,21,63,42.2,1,0,42.199999999999996,1,0,1,0,0
2082,45,53,71.24,2,0,71.24,0,1,0,0,0
2083,54,44,23.92,2,2,23.92,0,0,1,0,0
2084,72,44,116.93,1,1,116.93,0,0,1,0,0
2085,39,62,97.12,5,4,97.11999999999999,1,0,0,1,0
2086,79,21,21.11,3,3,21.11,0,0,1,0,0
2087,68,20,111.78,2,1,111.78,1,1,0,0,0
2088,79,49,92.79,3,1,92.79,1,1,0,0,1
2089,67,24,105.8,2,0,105.8,0,0,1,0,0
2090,21,26,29.45,2,2,29.450000000000003,1,1,0,0,0
2091,73,16,119.22,1,1,119.22,0,1,0,0,1
2092,31,62,24.29,0,5,24.29,0,1,0,0,0
2093,65,46,75.83,2,2,75.83,0,0,1,0,0
2094,40,46,46.28,0,3,46.28,1,1,0,0,0
2095,38,61,80.94,2,3,80.94,1,0,1,0,0
2096,20,18,106.94,0,1,106.94,0,0,0,1,0
2097,31,71,49.57,2,1,49.57,0,0,1,0,0
2098,50,27,96.39,3,0,96.39,1,0,1,0,0
2099,79,5,80.24,4,0,80.24,1,0,0,1,1
2100,29,60,69.62,1,4,69.61999999999999,0,0,1,0,0
2101,62,9,52.38,3,0,52.38,0,0,1,0,0
2102,35,52,116.13,4,0,116.13000000000001,0,1,0,0,0
2103,36,58,98.74,2,1,98.74,0,1,0,0,0
2104,23,62,112.58,2,2,112.58,1,1,0,0,1
2105,59,49,27.2,0,0,27.2,1,1,0,0,0
2106,68,31,55.09,3,0,55.089999999999996,1,1,0,0,1
2107,63,37,29.47,4,1,29.470000000000002,1,1,0,0,1
2108,36,56,40.15,0,0,40.15,1,0,1,0,0
2109,75,8,91.37,1,0,91.37,0,0,1,0,1
2110,71,59,95.0,0,2,95.0,1,0,1,0,0
2111,42,43,52.33,3,2,52.33,1,1,0,0,0
2112,33,30,108.96,1,1,108.96000000000001,1,1,0,0,0
2113,32,29,26.18,2,2,26.18,1,0,0,1,0
2114,73,43,20.9,1,0,20.900000000000002,0,0,1,0,0
2115,55,1,61.2,1,2,61.2,0,0,0,1,1
2116,70,61,66.0,1,1,66.0,0,0,1,0,0
2117,46,47,66.94,0,2,66.94,1,0,1,0,0
2118,26,3,91.07,1,0,91.07,0,0,1,0,1
2119,65,51,112.4,0,3,112.39999999999999,1,1,0,0,1
2120,45,36,59.52,4,0,59.519999999999996,1,0,0,1,0
2121,71,60,44.81,2,1,44.809999999999995,1,1,0,0,0
2122,69,52,51.61,4,2,51.61,1,0,0,1,0
2123,78,68,119.75,3,1,119.75,1,0,1,0,0
2124,76,46,104.86,2,0,104.86000000000001,0,1,0,0,1
2125,50,9,55.26,0,1,55.26,1,0,1,0,0
2126,43,50,93.09,2,0,93.09,0,1,0,0,0
2127,74,7,42.83,1,1,42.83,0,1,0,0,0
2128,37,20,76.53,2,2,76.53,1,1,0,0,1
2129,61,51,65.83,3,3,65.83,1,0,1,0,0
2130,43,52,111.21,2,2,111.21000000000001,1,1,0,0,1
2131,51,40,31.15,1,0,31.15,0,1,0,0,1
2132,78,13,115.41,2,1,115.41,1,0,1,0,1
2133,27,16,83.92,1,1,83.92,1,0,0,1,0
2134,58,25,106.34,4,0,106.34,1,1,0,0,1
2135,63,42,42.57,5,1,42.57,0,0,1,0,0
2136,57,67,29.6,0,2,29.6,1,0,1,0,0
2137,61,19,39.07,2,2,39.07,1,0,0,1,0
2138,60,62,30.97,2,2,30.970000000000002,1,0,1,0,0
2139,45,37,77.95,1,0,77.95,0,1,0,0,0
2140,73,35,40.4,2,2,40.4,1,1,0,0,1
2141,52,33,81.2,1,0,81.2,1,1,0,0,0
2142,66,37,78.49,4,0,78.49000000000001,0,1,0,0,0
2143,33,9,114.84,3,2,114.83999999999999,1,0,0,1,0
2144,41,40,73.17,2,0,73.17,0,0,0,1,0
2145,59,13,110.92,5,0,110.92,1,0,0,1,0
2146,70,70,104.06,3,2,104.06,0,0,0,1,0
2147,79,55,26.45,6,1,26.45,1,0,1,0,1
2148,57,58,117.68,3,1,117.67999999999999,1,0,1,0,1
2149,58,47,33.25,0,0,33.25,1,0,1,0,0
2150,35,22,52.02,1,2,52.02,0,0,0,1,0
2151,68,16,48.65,3,2,48.65,0,1,0,0,0
2152,37,17,119.89,0,1,119.89,1,1,0,0,0
2153,39,48,40.5,2,1,40.5,0,0,0,1,0
2154,21,68,60.08,3,1,60.08,1,1,0,0,0
2155,59,29,90.93,2,0,90.92999999999999,1,0,0,1,0
2156,61,62,83.96,3,3,83.96000000000001,1,0,0,1,0
2157,43,11,36.48,1,1,36.48,0,1,0,0,0
2158,78,42,54.26,2,0,54.260000000000005,1,0,1,0,0
2159,70,34,113.76,2,0,113.76,0,0,0,1,0
