customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,num_late_payments,churn
1373,36,Male,19,61.32,1165.08,Month-to-month,Fiber optic,2,0,0
1374,43,Male,70,27.53,1927.1,Two year,No,2,1,1
1375,27,Female,17,78.62,1336.54,Two year,Fiber optic,0,0,0
1376,72,Female,63,100.89,6356.07,Month-to-month,Fiber optic,0,0,1
1377,32,Male,70,112.3,7861.0,Month-to-month,Fiber optic,2,1,0
1378,73,Male,6,73.51,441.06,One year,DSL,2,1,0
1379,31,Female,65,112.66,7322.9,One year,No,3,0,0
1380,65,Male,15,33.76,506.4,Two year,DSL,2,1,0
1381,38,Female,23,53.26,1224.98,Month-to-month,No,2,2,1
1382,23,Male,66,53.22,3512.52,Month-to-month,Fiber optic,2,0,1
1383,51,Female,12,105.18,1262.16,Month-to-month,DSL,2,1,0
1384,26,Female,23,86.78,1995.94,Two year,No,2,2,1
1385,71,Female,23,35.37,813.51,Two year,DSL,4,3,0
1386,23,Female,14,106.73,1494.22,Two year,Fiber optic,2,0,0
1387,18,Female,17,30.36,516.12,One year,DSL,2,2,0
1388,27,Male,7,28.61,200.27,Month-to-month,No,3,0,0
1389,42,Male,65,64.54,4195.1,Month-to-month,Fiber optic,2,2,1
1390,20,Male,63,35.08,2210.04,Month-to-month,DSL,2,3,1
1391,24,Female,27,42.55,1148.85,One year,DSL,2,0,1
1392,54,Male,24,66.99,1607.76,Month-to-month,DSL,1,1,0
1393,57,Female,55,56.55,3110.25,Month-to-month,Fiber optic,1,4,0
1394,62,Male,34,76.05,2585.7,Two year,No,0,1,0
1395,55,Female,33,68.49,2260.17,Month-to-month,DSL,3,0,1
1396,27,Female,67,64.1,4294.7,Month-to-month,DSL,2,2,0
1397,51,Female,70,31.03,2172.1,Month-to-month,DSL,4,1,0
1398,22,Female,37,25.96,960.52,Month-to-month,DSL,3,1,0
1399,72,Male,52,53.35,2774.2,Month-to-month,Fiber optic,2,0,1
1400,21,Male,49,58.7,2876.3,Month-to-month,No,4,0,0
1401,40,Female,24,37.59,902.16,One year,Fiber optic,0,1,0
1402,56,Male,62,24.58,1523.96,Month-to-month,Fiber optic,4,0,0
1403,25,Female,53,72.18,3825.54,Month-to-month,DSL,3,0,1
1404,46,Male,10,107.83,1078.3,Month-to-month,No,1,0,1
1405,37,Male,43,113.89,4897.27,Two year,No,0,0,1
1406,39,Female,28,74.53,2086.84,Month-to-month,Fiber optic,9,3,1
1407,74,Female,51,23.32,1189.32,One year,DSL,4,2,0
1408,37,Male,9,113.65,1022.85,Month-to-month,DSL,0,2,1
1409,39,Male,10,95.23,952.3,Month-to-month,Fiber optic,2,4,1
1410,78,Female,0,60.17,0.0,Month-to-month,No,2,2,0
1411,69,Female,68,82.55,5613.4,Month-to-month,No,1,1,1
1412,46,Female,57,105.04,5987.28,Month-to-month,No,1,0,1
1413,66,Female,50,22.96,1148.0,Month-to-month,Fiber optic,2,0,0
1414,66,Female,6,74.65,447.9,Month-to-month,DSL,2,2,0
1415,33,Male,54,90.59,4891.86,Month-to-month,DSL,0,2,0
1416,68,Male,65,65.07,4229.55,Month-to-month,Fiber optic,1,2,0
1417,74,Female,22,24.92,548.24,Month-to-month,DSL,1,2,0
1418,46,Male,47,48.01,2256.47,Two year,Fiber optic,3,3,0
1419,23,Male,48,43.14,2070.72,Month-to-month,Fiber optic,1,1,0
1420,64,Female,12,43.3,519.6,Month-to-month,Fiber optic,1,0,0
1421,63,Female,32,63.67,2037.44,Two year,DSL,2,0,0
1422,47,Female,2,35.15,70.3,Month-to-month,Fiber optic,1,1,0
1423,69,Female,58,81.14,4706.12,Month-to-month,No,3,1,1
1424,33,Male,27,115.71,3124.17,Two year,Fiber optic,4,0,0
1425,20,Female,65,40.14,2609.1,Two year,Fiber optic,1,1,0
1426,48,Female,3,90.28,270.84,One year,Fiber optic,5,3,1
1427,27,Female,50,93.59,4679.5,One year,No,1,0,0
1428,74,Female,65,20.72,1346.8,Month-to-month,DSL,4,2,1
1429,78,Male,44,25.81,1135.64,Two year,No,4,1,0
1430,26,Female,55,30.51,1678.05,Month-to-month,Fiber optic,0,1,1
1431,64,Female,49,119.14,5837.86,Two year,Fiber optic,0,2,0
1432,32,Male,69,28.75,1983.75,One year,No,0,0,0
1433,53,Male,63,112.0,7056.0,Two year,DSL,4,3,1
1434,72,Male,18,113.88,2049.84,Month-to-month,Fiber optic,2,1,1
1435,51,Male,6,41.37,248.22,Month-to-month,DSL,2,2,0
1436,52,Male,33,115.97,3827.01,Month-to-month,Fiber optic,0,1,0
1437,50,Male,53,118.37,6273.61,One year,Fiber optic,0,0,0
1438,19,Male,13,90.84,1180.92,One year,DSL,1,2,0
1439,27,Male,12,24.42,293.04,One year,Fiber optic,0,1,0
1440,72,Female,56,47.0,2632.0,Month-to-month,No,2,2,0
1441,67,Male,36,67.53,2431.08,One year,DSL,2,1,0
1442,70,Female,43,29.61,1273.23,Two year,Fiber optic,3,0,0
1443,56,Male,5,39.52,197.6,Month-to-month,DSL,2,1,1
1444,21,Female,0,57.64,0.0,Month-to-month,DSL,2,2,1
1445,76,Female,50,59.19,2959.5,Month-to-month,Fiber optic,3,0,0
1446,41,Female,58,20.36,1180.88,One year,Fiber optic,2,0,0
1447,74,Male,66,46.92,3096.72,One year,DSL,2,1,0
1448,68,Female,57,22.85,1302.45,Month-to-month,Fiber optic,1,1,1
1449,26,Male,27,105.48,2847.96,Month-to-month,No,0,1,0
1450,27,Female,29,43.26,1254.54,Two year,Fiber optic,3,0,0
1451,27,Female,7,58.34,408.38,Month-to-month,Fiber optic,1,2,1
1452,47,Female,14,67.16,940.24,One year,Fiber optic,0,0,1
1453,74,Female,7,58.42,408.94,Two year,No,2,0,1
1454,79,Female,23,86.66,1993.18,One year,No,3,0,0
1455,43,Male,29,117.97,3421.13,One year,No,1,1,0
1456,27,Male,26,84.59,2199.34,Month-to-month,DSL,1,2,1
1457,76,Male,2,81.46,162.92,Two year,Fiber optic,2,1,0
1458,48,Female,11,116.04,1276.44,Month-to-month,DSL,3,3,0
1459,59,Male,24,106.8,2563.2,One year,Fiber optic,0,0,0
1460,53,Male,38,38.19,1451.22,Month-to-month,No,1,3,0
1461,64,Male,50,77.65,3882.5,Two year,DSL,1,2,0
1462,75,Male,1,60.99,60.99,Month-to-month,Fiber optic,1,0,0
1463,47,Male,40,28.45,1138.0,Two year,Fiber optic,2,3,0
1464,79,Female,11,36.32,399.52,Two year,DSL,2,3,1
1465,69,Male,13,40.45,525.85,One year,DSL,2,2,0
1466,41,Female,29,73.02,2117.58,Month-to-month,DSL,3,0,1
1467,65,Female,70,40.44,2830.8,Month-to-month,No,2,1,1
1468,24,Female,60,81.92,4915.2,One year,DSL,1,1,0
1469,42,Female,34,52.94,1799.96,Month-to-month,DSL,2,1,0
1470,37,Male,27,63.6,1717.2,Month-to-month,Fiber optic,1,1,0
1471,77,Male,46,33.95,1561.7,Month-to-month,DSL,1,0,1
1472,45,Female,46,62.6,2879.6,Month-to-month,DSL,2,0,0
1473,39,Female,15,20.52,307.8,Two year,Fiber optic,4,0,0
1474,54,Male,48,115.66,5551.68,One year,Fiber optic,1,2,1
1475,38,Female,41,30.67,1257.47,One year,Fiber optic,5,1,1
1476,48,Male,21,52.45,1101.45,Two year,Fiber optic,2,1,0
1477,31,Male,38,30.6,1162.8,Month-to-month,Fiber optic,0,2,1
1478,65,Male,23,65.98,1517.54,Month-to-month,No,3,2,1
1479,58,Male,67,106.32,7123.44,Month-to-month,Fiber optic,2,2,0
1480,18,Female,64,92.5,5920.0,Month-to-month,DSL,3,2,0
1481,19,Male,69,45.67,3151.23,One year,DSL,1,2,0
1482,73,Female,24,97.85,2348.4,Month-to-month,Fiber optic,1,3,0
1483,70,Female,31,115.11,3568.41,Two year,No,2,1,1
1484,20,Female,43,76.88,3305.84,Month-to-month,Fiber optic,1,1,0
1485,68,Female,50,59.8,2990.0,Month-to-month,DSL,5,0,0
1486,66,Male,69,110.61,7632.09,Month-to-month,Fiber optic,3,0,0
1487,66,Female,12,25.7,308.4,Month-to-month,Fiber optic,3,1,0
1488,75,Male,7,33.31,233.17,Two year,No,1,1,1
1489,54,Female,11,78.45,862.95,Month-to-month,DSL,0,0,1
1490,63,Female,43,58.82,2529.26,Month-to-month,No,3,0,0
1491,18,Female,57,102.37,5835.09,One year,Fiber optic,3,1,0
1492,61,Male,51,88.38,4507.38,Month-to-month,No,3,3,0
1493,61,Male,64,54.86,3511.04,One year,No,1,1,0
1494,59,Male,34,88.93,3023.62,Month-to-month,No,0,1,1
1495,40,Female,47,91.67,4308.49,Two year,No,2,1,0
1496,51,Female,25,28.36,709.0,Two year,DSL,0,1,0
1497,69,Female,30,90.63,2718.9,One year,No,2,3,1
1498,68,Male,44,24.59,1081.96,Month-to-month,Fiber optic,0,0,1
1499,71,Male,39,51.9,2024.1,One year,DSL,4,1,1
1500,54,Female,5,54.64,273.2,One year,No,2,2,0
1501,64,Female,68,78.64,5347.52,One year,No,3,3,0
1502,21,Female,32,110.84,3546.88,One year,Fiber optic,2,0,0
1503,52,Male,57,34.93,1991.01,Month-to-month,Fiber optic,2,0,1
1504,38,Female,25,92.9,2322.5,Month-to-month,Fiber optic,5,0,1
1505,63,Male,21,22.29,468.09,Month-to-month,Fiber optic,1,1,0
1506,33,Male,64,82.11,5255.04,Month-to-month,DSL,3,0,1
1507,66,Female,28,109.05,3053.4,Month-to-month,DSL,2,0,0
1508,77,Male,29,105.76,3067.04,Month-to-month,DSL,2,1,0
1509,25,Male,25,114.51,2862.75,Month-to-month,Fiber optic,0,2,1
1510,43,Male,43,72.65,3123.95,One year,No,1,1,1
1511,32,Female,30,104.49,3134.7,Month-to-month,DSL,0,1,0
1512,72,Female,63,78.19,4925.97,One year,Fiber optic,3,0,0
1513,55,Male,31,44.62,1383.22,Month-to-month,Fiber optic,2,2,0
1514,23,Male,51,91.47,4664.97,One year,Fiber optic,2,1,0
1515,26,Male,23,73.39,1687.97,Two year,Fiber optic,2,0,0
1516,43,Male,52,29.32,1524.64,Two year,No,4,0,0
1517,32,Male,16,87.48,1399.68,One year,DSL,1,1,0
1518,31,Male,10,107.48,1074.8,One year,Fiber optic,3,1,1
1519,72,Male,48,52.84,2536.32,Month-to-month,Fiber optic,2,1,0
1520,67,Female,58,118.69,6884.02,Month-to-month,DSL,1,0,1
1521,46,Female,66,87.31,5762.46,Month-to-month,Fiber optic,3,0,0
1522,48,Female,10,55.08,550.8,Month-to-month,DSL,3,2,0
1523,39,Male,12,37.77,453.24,One year,No,3,1,0
1524,48,Female,40,51.63,2065.2,Month-to-month,Fiber optic,3,1,0
1525,74,Female,53,118.54,6282.62,Month-to-month,Fiber optic,3,0,1
1526,59,Male,6,114.68,688.08,Month-to-month,Fiber optic,3,2,0
1527,63,Female,42,80.8,3393.6,Two year,DSL,1,2,0
1528,63,Male,40,36.49,1459.6,One year,DSL,1,0,0
1529,51,Male,35,63.62,2226.7,Two year,Fiber optic,5,2,0
1530,50,Male,62,40.49,2510.38,Month-to-month,Fiber optic,2,0,0
1531,41,Female,56,77.81,4357.36,Month-to-month,Fiber optic,1,2,0
1532,72,Male,66,110.33,7281.78,Month-to-month,Fiber optic,3,0,0
1533,64,Female,60,59.56,3573.6,One year,No,0,0,0
1534,42,Female,21,69.33,1455.93,Month-to-month,No,2,0,1
1535,48,Male,39,114.1,4449.9,Two year,Fiber optic,1,0,1
1536,60,Male,50,84.33,4216.5,Month-to-month,DSL,4,0,0
1537,32,Female,15,62.33,934.95,One year,DSL,0,1,0
1538,69,Male,17,28.44,483.48,Month-to-month,Fiber optic,4,0,1
1539,52,Female,21,35.01,735.21,Month-to-month,No,1,0,0
1540,20,Male,64,93.94,6012.16,Month-to-month,No,4,4,1
1541,50,Female,21,55.66,1168.86,Month-to-month,Fiber optic,3,2,0
1542,61,Male,26,66.07,1717.82,Month-to-month,DSL,2,2,1
1543,71,Male,49,104.25,5108.25,Month-to-month,Fiber optic,2,0,1
1544,32,Male,22,44.28,974.16,Two year,DSL,4,0,0
1545,35,Female,49,87.98,4311.02,One year,Fiber optic,2,2,1
1546,73,Female,2,63.54,127.08,Month-to-month,Fiber optic,2,3,1
1547,78,Female,57,53.6,3055.2,Month-to-month,DSL,1,2,0
1548,53,Female,59,73.69,4347.71,Two year,DSL,1,3,0
1549,58,Male,16,73.06,1168.96,One year,Fiber optic,1,3,1
1550,45,Female,9,30.67,276.03,One year,Fiber optic,0,2,1
1551,72,Female,46,23.72,1091.12,Two year,No,6,0,0
1552,52,Male,57,89.88,5123.16,Two year,Fiber optic,2,1,0
1553,55,Male,63,118.05,7437.15,Month-to-month,No,2,1,1
1554,61,Male,65,72.1,4686.5,One year,DSL,1,0,0
1555,56,Male,28,79.1,2214.8,One year,Fiber optic,3,1,1
1556,39,Male,19,86.18,1637.42,Month-to-month,Fiber optic,3,1,0
1557,39,Male,60,107.74,6464.4,Month-to-month,No,1,1,0
1558,43,Male,4,115.77,463.08,Two year,Fiber optic,1,1,0
1559,76,Female,2,43.6,87.2,Month-to-month,DSL,1,1,1
1560,26,Female,1,107.56,107.56,One year,Fiber optic,0,0,1
1561,42,Male,60,54.9,3294.0,Two year,DSL,4,0,0
1562,76,Male,29,89.82,2604.78,One year,Fiber optic,1,1,0
1563,48,Male,50,49.48,2474.0,Two year,Fiber optic,2,0,0
1564,68,Male,9,39.67,357.03,Month-to-month,DSL,3,0,0
1565,62,Male,34,30.39,1033.26,Month-to-month,DSL,4,1,0
1566,50,Female,54,109.39,5907.06,Two year,Fiber optic,5,0,1
1567,27,Male,15,56.24,843.6,One year,No,3,0,0
1568,67,Male,52,100.26,5213.52,One year,DSL,2,2,1
1569,25,Female,68,72.32,4917.76,Month-to-month,Fiber optic,0,1,0
1570,58,Female,40,36.09,1443.6,Two year,Fiber optic,2,0,0
1571,56,Female,60,42.42,2545.2,One year,No,0,2,0
1572,63,Female,33,26.64,879.12,Month-to-month,No,4,0,1
1573,47,Male,41,30.3,1242.3,Two year,Fiber optic,3,1,0
1574,45,Male,16,73.18,1170.88,Two year,Fiber optic,3,0,0
1575,45,Male,51,81.52,4157.52,Month-to-month,DSL,0,0,1
1576,59,Male,23,62.7,1442.1,Two year,Fiber optic,1,0,0
1577,52,Male,55,95.08,5229.4,Month-to-month,No,1,1,1
1578,37,Male,62,58.62,3634.44,Month-to-month,Fiber optic,3,0,1
1579,71,Male,34,31.23,1061.82,Month-to-month,No,1,0,1
1580,79,Female,29,70.58,2046.82,Month-to-month,No,3,2,0
1581,37,Female,18,116.5,2097.0,One year,DSL,1,0,0
1582,24,Male,9,43.84,394.56,Month-to-month,DSL,0,1,1
1583,67,Male,1,39.7,39.7,One year,DSL,0,1,1
1584,67,Male,20,25.27,505.4,Month-to-month,DSL,0,1,1
1585,42,Male,17,61.85,1051.45,Month-to-month,DSL,2,3,0
1586,24,Male,50,43.84,2192.0,Month-to-month,No,1,0,1
1587,55,Male,29,79.64,2309.56,Two year,DSL,3,1,0
1588,32,Male,15,86.34,1295.1,Month-to-month,Fiber optic,2,1,1
1589,27,Male,65,45.45,2954.25,One year,Fiber optic,2,0,0
1590,71,Female,42,39.81,1672.02,Month-to-month,Fiber optic,3,2,0
1591,56,Male,21,51.92,1090.32,Month-to-month,Fiber optic,3,1,0
1592,62,Male,41,94.94,3892.54,Month-to-month,DSL,1,1,1
1593,24,Female,71,64.68,4592.28,Two year,DSL,5,1,0
1594,32,Female,43,79.68,3426.24,Month-to-month,DSL,3,3,0
1595,40,Male,17,80.85,1374.45,Two year,Fiber optic,1,1,0
1596,57,Male,5,86.45,432.25,Month-to-month,Fiber optic,1,0,1
1597,73,Female,5,94.93,474.65,Month-to-month,DSL,0,2,1
1598,67,Female,68,85.91,5841.88,Month-to-month,Fiber optic,1,3,1
1599,23,Female,47,100.54,4725.38,One year,Fiber optic,2,4,1
1600,77,Female,0,102.27,0.0,Month-to-month,No,2,0,1
1601,45,Female,69,79.5,5485.5,Month-to-month,Fiber optic,2,1,0
1602,19,Male,67,98.37,6590.79,Month-to-month,No,2,3,0
1603,41,Female,62,26.47,1641.14,Month-to-month,No,2,1,0
1604,61,Female,18,73.04,1314.72,Month-to-month,Fiber optic,2,0,0
1605,50,Female,54,70.46,3804.84,Month-to-month,Fiber optic,0,2,0
1606,44,Male,19,100.62,1911.78,One year,Fiber optic,4,1,0
1607,33,Female,22,52.12,1146.64,Month-to-month,No,1,0,1
1608,27,Male,24,59.12,1418.88,Month-to-month,Fiber optic,1,1,0
1609,57,Male,18,118.35,2130.3,Month-to-month,DSL,3,0,1
1610,31,Female,52,94.71,4924.92,One year,No,3,1,1
1611,55,Female,15,33.93,508.95,Month-to-month,DSL,3,3,0
1612,74,Male,38,88.17,3350.46,One year,Fiber optic,2,1,0
1613,47,Male,49,60.69,2973.81,Month-to-month,DSL,1,1,1
1614,24,Male,59,75.48,4453.32,One year,No,3,3,1
1615,50,Male,56,49.53,2773.68,Month-to-month,Fiber optic,0,1,0
1616,69,Male,4,69.41,277.64,Two year,Fiber optic,1,1,0
1617,69,Male,25,24.1,602.5,Two year,Fiber optic,5,1,0
1618,26,Female,23,118.99,2736.77,One year,DSL,2,0,1
1619,47,Male,71,43.52,3089.92,Two year,No,3,3,0
1620,43,Male,4,98.24,392.96,One year,DSL,0,2,0
1621,34,Male,17,98.51,1674.67,Month-to-month,Fiber optic,4,1,1
1622,20,Male,21,43.68,917.28,Month-to-month,Fiber optic,4,0,0
1623,61,Female,54,83.41,4504.14,Two year,Fiber optic,3,1,1
1624,29,Female,18,47.87,861.66,One year,DSL,0,2,0
1625,65,Female,6,100.51,603.06,Month-to-month,Fiber optic,1,2,1
1626,79,Female,9,69.08,621.72,Month-to-month,No,2,1,0
1627,37,Female,24,74.29,1782.96,Two year,Fiber optic,4,2,0
1628,67,Female,51,35.68,1819.68,Two year,Fiber optic,2,1,1
1629,43,Female,58,85.51,4959.58,Month-to-month,DSL,1,2,1
1630,64,Female,0,39.38,0.0,Month-to-month,No,2,1,0
1631,48,Male,71,80.89,5743.19,Two year,DSL,2,1,1
1632,78,Male,44,35.87,1578.28,Month-to-month,DSL,2,1,0
1633,37,Female,51,61.09,3115.59,Month-to-month,Fiber optic,2,1,1
1634,65,Female,59,49.39,2914.01,One year,Fiber optic,0,0,0
1635,39,Male,58,36.33,2107.14,One year,No,2,0,1
1636,47,Male,45,101.61,4572.45,One year,No,1,3,0
1637,30,Male,0,55.04,0.0,Two year,Fiber optic,3,0,0
1638,31,Male,69,59.21,4085.49,One year,No,0,1,0
1639,65,Female,46,37.58,1728.68,One year,DSL,3,0,0
1640,71,Female,48,26.44,1269.12,Month-to-month,Fiber optic,0,1,0
1641,47,Male,66,43.49,2870.34,One year,Fiber optic,0,1,0
1642,51,Female,4,57.62,230.48,One year,Fiber optic,0,2,0
1643,74,Male,15,91.53,1372.95,Two year,DSL,3,1,0
1644,73,Female,70,66.33,4643.1,Month-to-month,No,3,1,1
1645,62,Female,18,26.2,471.6,Month-to-month,DSL,2,2,0
1646,52,Female,19,69.12,1313.28,Month-to-month,DSL,3,1,0
1647,59,Male,29,28.76,834.04,One year,DSL,4,2,0
1648,62,Female,33,53.69,1771.77,Month-to-month,No,1,0,0
1649,30,Male,51,112.08,5716.08,Month-to-month,DSL,2,1,0
1650,34,Male,18,52.42,943.56,Month-to-month,Fiber optic,0,1,0
1651,78,Female,33,32.99,1088.67,Two year,Fiber optic,5,1,0
1652,56,Female,16,119.11,1905.76,Month-to-month,No,4,0,0
1653,70,Female,66,116.12,7663.92,Month-to-month,DSL,2,2,1
1654,38,Female,26,23.59,613.34,Month-to-month,Fiber optic,2,2,1
1655,67,Female,18,92.38,1662.84,Month-to-month,Fiber optic,3,0,1
1656,33,Male,10,90.51,905.1,One year,Fiber optic,2,1,0
1657,46,Male,22,53.46,1176.12,Two year,Fiber optic,1,1,0
1658,46,Male,51,45.36,2313.36,Month-to-month,No,2,0,1
1659,75,Male,10,87.43,874.3,Two year,No,4,1,1
1660,79,Male,3,69.24,207.72,One year,DSL,5,0,0
1661,37,Female,60,77.26,4635.6,Month-to-month,DSL,2,0,0
1662,72,Female,68,28.23,1919.64,Two year,No,3,3,0
1663,37,Male,13,110.08,1431.04,Month-to-month,DSL,4,2,1
1664,57,Male,58,57.24,3319.92,Month-to-month,No,1,0,0
1665,65,Male,36,68.58,2468.88,Month-to-month,DSL,1,2,0
1666,22,Female,39,95.05,3706.95,Month-to-month,DSL,1,3,1
1667,76,Female,30,101.56,3046.8,Two year,No,3,2,0
1668,57,Male,34,61.03,2075.02,One year,Fiber optic,3,1,0
1669,21,Male,12,25.3,303.6,Month-to-month,Fiber optic,3,2,1
1670,73,Male,48,21.31,1022.88,Month-to-month,Fiber optic,5,2,1
1671,57,Male,35,88.99,3114.65,One year,Fiber optic,3,2,0
1672,32,Male,20,26.57,531.4,One year,DSL,3,0,0
1673,63,Male,12,33.85,406.2,Two year,DSL,0,1,0
1674,58,Male,49,86.83,4254.67,One year,DSL,1,0,1
1675,38,Female,50,87.13,4356.5,Two year,No,1,3,1
1676,39,Female,29,22.55,653.95,One year,DSL,0,0,0
1677,51,Female,58,79.27,4597.66,Month-to-month,DSL,0,0,0
1678,68,Female,54,26.45,1428.3,Month-to-month,Fiber optic,4,2,0
1679,43,Male,32,62.51,2000.32,Month-to-month,Fiber optic,1,0,0
1680,59,Female,65,35.54,2310.1,Month-to-month,Fiber optic,3,0,1
1681,56,Female,19,46.41,881.79,Month-to-month,Fiber optic,2,2,0
1682,38,Male,39,103.46,4034.94,One year,DSL,2,1,1
1683,23,Female,24,73.46,1763.04,Two year,Fiber optic,2,0,0
1684,45,Female,61,119.89,7313.29,One year,DSL,2,0,0
1685,76,Male,69,43.06,2971.14,Month-to-month,DSL,2,1,0
1686,28,Female,38,40.3,1531.4,Month-to-month,Fiber optic,4,0,1
1687,60,Female,21,46.65,979.65,Month-to-month,No,2,1,0
1688,79,Male,0,21.22,0.0,One year,Fiber optic,0,0,1
1689,31,Male,24,91.58,2197.92,Month-to-month,DSL,2,1,0
1690,64,Female,0,86.24,0.0,One year,DSL,2,1,1
1691,62,Male,36,69.93,2517.48,Month-to-month,No,2,0,1
1692,48,Female,41,76.91,3153.31,Month-to-month,Fiber optic,1,2,1
1693,60,Female,1,116.72,116.72,Two year,No,4,2,1
1694,41,Female,18,79.85,1437.3,Month-to-month,Fiber optic,0,2,0
1695,67,Male,62,28.48,1765.76,Month-to-month,No,2,2,0
1696,40,Male,44,39.22,1725.68,Month-to-month,DSL,2,1,1
1697,36,Male,49,69.94,3427.06,Month-to-month,No,1,1,0
1698,21,Male,24,33.64,807.36,One year,No,3,1,0
1699,69,Male,6,119.07,714.42,Two year,Fiber optic,2,0,0
1700,63,Female,52,119.76,6227.52,One year,DSL,1,0,0
1701,77,Female,27,33.03,891.81,One year,Fiber optic,4,1,0
1702,62,Male,16,100.05,1600.8,Month-to-month,No,3,1,0
1703,71,Female,32,51.34,1642.88,Two year,DSL,1,1,0
1704,48,Male,34,113.38,3854.92,Month-to-month,No,3,1,0
1705,66,Female,59,87.82,5181.38,Month-to-month,Fiber optic,1,3,1
1706,50,Male,61,79.02,4820.22,One year,No,2,1,0
1707,30,Female,42,35.0,1470.0,Month-to-month,DSL,1,2,1
1708,58,Female,36,104.86,3774.96,Month-to-month,Fiber optic,0,1,1
1709,29,Female,10,38.89,388.9,Month-to-month,DSL,4,0,0
1710,78,Male,54,78.4,4233.6,One year,Fiber optic,2,1,0
1711,28,Female,28,97.42,2727.76,One year,Fiber optic,2,2,0
1712,74,Female,2,103.74,207.48,One year,DSL,1,1,1
1713,43,Male,66,94.76,6254.16,One year,Fiber optic,1,0,0
1714,35,Female,35,69.02,2415.7,Month-to-month,Fiber optic,1,0,1
1715,46,Male,34,98.71,3356.14,One year,No,3,2,1
1716,65,Male,47,77.27,3631.69,Month-to-month,Fiber optic,4,1,0
1717,28,Female,6,99.78,598.68,Month-to-month,Fiber optic,1,0,1
1718,37,Female,60,47.4,2844.0,One year,No,0,0,0
1719,39,Female,70,59.78,4184.6,Two year,DSL,2,1,0
1720,43,Male,62,96.95,6010.9,Month-to-month,No,0,1,1
1721,38,Female,36,27.75,999.0,One year,Fiber optic,0,0,0
1722,57,Female,71,118.18,8390.78,Two year,DSL,1,0,1
1723,47,Male,61,106.2,6478.2,One year,No,3,1,0
1724,48,Female,19,94.4,1793.6,Month-to-month,Fiber optic,3,0,1
1725,67,Male,53,33.37,1768.61,One year,DSL,1,2,0
1726,50,Female,21,46.74,981.54,Two year,DSL,1,0,0
1727,71,Female,47,94.91,4460.77,One year,DSL,2,2,1
1728,58,Male,41,64.57,2647.37,Two year,Fiber optic,1,1,1
1729,37,Male,7,32.68,228.76,Month-to-month,DSL,1,1,1
1730,47,Female,41,82.86,3397.26,One year,Fiber optic,1,1,0
1731,79,Male,53,28.55,1513.15,Month-to-month,DSL,1,1,0
1732,68,Female,13,86.15,1119.95,Month-to-month,Fiber optic,1,1,0
1733,46,Male,20,74.15,1483.0,Two year,DSL,2,4,0
1734,68,Male,11,110.07,1210.77,Month-to-month,DSL,2,2,0
1735,53,Female,70,62.89,4402.3,Month-to-month,Fiber optic,0,0,0
1736,41,Female,67,99.3,6653.1,Month-to-month,Fiber optic,0,0,0
1737,77,Male,34,81.12,2758.08,One year,Fiber optic,1,1,1
1738,57,Female,49,45.37,2223.13,Month-to-month,DSL,1,2,0
1739,48,Female,34,96.13,3268.42,Two year,Fiber optic,3,0,0
1740,21,Male,41,44.67,1831.47,Month-to-month,Fiber optic,1,2,1
1741,24,Female,50,50.79,2539.5,Two year,Fiber optic,2,2,0
1742,46,Male,55,71.98,3958.9,Month-to-month,DSL,6,1,0
1743,49,Male,40,25.68,1027.2,One year,Fiber optic,2,2,0
1744,32,Male,49,108.15,5299.35,Month-to-month,No,3,1,0
1745,61,Female,32,70.15,2244.8,Month-to-month,Fiber optic,4,0,1
1746,45,Male,11,55.01,605.11,Month-to-month,DSL,2,1,1
1747,25,Female,46,112.27,5164.42,Two year,Fiber optic,5,1,0
1748,59,Female,71,92.62,6576.02,One year,DSL,1,1,1
1749,22,Female,23,20.92,481.16,Month-to-month,Fiber optic,0,0,0
1750,50,Female,41,118.63,4863.83,Month-to-month,Fiber optic,2,2,0
1751,30,Male,51,90.6,4620.6,One year,No,0,1,1
1752,49,Female,54,80.77,4361.58,Two year,No,2,1,0
1753,63,Female,51,76.7,3911.7,One year,DSL,1,0,0
1754,70,Female,71,24.85,1764.35,Month-to-month,DSL,1,0,1
1755,19,Female,14,29.27,409.78,Two year,Fiber optic,3,1,0
1756,31,Female,60,83.55,5013.0,Month-to-month,No,2,1,1
1757,38,Male,51,50.46,2573.46,One year,No,1,1,0
1758,69,Male,33,62.58,2065.14,Month-to-month,DSL,5,2,1
1759,53,Male,13,102.35,1330.55,One year,No,2,1,0
1760,20,Female,7,57.82,404.74,One year,DSL,2,5,1
1761,50,Female,14,74.93,1049.02,One year,Fiber optic,2,2,0
1762,46,Male,39,84.23,3284.97,Month-to-month,Fiber optic,0,2,1
1763,58,Male,45,99.24,4465.8,One year,DSL,4,0,0
1764,60,Female,45,119.87,5394.15,Two year,Fiber optic,2,3,1
1765,39,Male,38,57.38,2180.44,Month-to-month,No,3,3,0
1766,52,Male,43,115.04,4946.72,Month-to-month,Fiber optic,2,0,0
1767,65,Female,17,60.58,1029.86,Month-to-month,Fiber optic,3,0,0
1768,29,Male,65,91.38,5939.7,Two year,No,0,2,0
1769,33,Male,43,88.34,3798.62,Month-to-month,Fiber optic,4,3,1
1770,27,Male,57,55.71,3175.47,Two year,DSL,1,2,0
1771,53,Male,19,56.84,1079.96,Month-to-month,DSL,1,1,1
